1395491302669	0.997241	0.997365	0.997169	2937.07	607.189	2908.47	-748.058	44044.1	
1395491302749	0.997203	0.997330	0.997135	2937.07	607.189	2908.47	-748.058	44143.8	
1395491302791	0.997193	0.997321	0.997126	2937.07	607.189	2908.47	-748.058	44171.2	
1395491302854	0.997170	0.997300	0.997105	2937.07	607.189	2908.47	-748.058	44232.6	
1395491302934	0.997133	0.997265	0.997072	2937.07	607.189	2908.47	-748.058	44331.5	
1395491303015	0.996543	0.997230	0.997038	2937.07	607.189	2908.47	-748.058	45249.7	
1395491303096	0.995980	0.997195	0.997004	2937.07	607.189	2908.47	-748.058	46106.8	
1395491303156	0.995757	0.997175	0.996985	2937.07	607.189	2908.47	-748.058	46459.5	
1395491303207	0.996279	0.997162	0.996971	2937.07	607.189	2899.63	-741.698	48164.4	
1395491303287	0.996649	0.997128	0.996939	2937.07	607.189	2902.94	-735.718	49870.7	
1395491303370	0.996942	0.997091	0.996903	2937.07	607.189	2903.3	-728.852	51727.5	
1395491303449	0.997180	0.997058	0.996871	2937.07	607.189	2899.77	-723.131	53234.9	
1395491303489	0.997370	0.997050	0.996863	2937.07	607.189	2904.01	-718.542	54415.3	
1395491303555	0.997533	0.997027	0.996840	2937.07	607.189	2904.82	-715.091	55227.5	
1395491303635	0.997673	0.996503	0.996808	2937.07	607.189	2905.33	-710.348	56438.1	
1395491303715	0.997798	0.995993	0.996775	2937.07	607.189	2905.62	-704.662	57916.4	
1395491303800	0.997908	0.996508	0.996738	2937.07	607.189	2904.88	-699.526	59223.1	
1395491303844	0.998001	0.996886	0.996729	2937.07	607.189	2909.74	-695.896	60076.2	
1395491303909	0.998085	0.997164	0.996707	2937.07	607.189	2913.31	-693.199	60656	
1395491303989	0.998161	0.997388	0.996675	2937.07	607.189	2917.1	-688.758	61778.8	
1395491304072	0.998230	0.997575	0.996109	2937.07	607.189	2920.89	-683.495	64283.5	
1395491304152	0.998293	0.997734	0.995610	2937.07	607.189	2924.72	-677.851	66820	
1395491304194	0.998353	0.997871	0.995539	2937.07	607.189	2928.17	-672.496	68341.1	
